customer ID,Gender,Age,Item Purchased,Category,Season,Color,Size,Location,Ratings,Subscription status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchased,Payment method,Frequency Of Purchases,Purchase Amount USD
608,Female,55,Necklace,Accessories,Summer,Olive,L,Idaho,3,Yes,Store Pickup,Yes,Yes,36,Cash,Monthly,20
609,Female,50,Raincoat,Outerwear,Summer,Lavender,L,Colorado,3.7,Yes,Store Pickup,Yes,Yes,39,PayPal,Fortnightly,83
610,Female,50,Smartwatch,Electronics,Fall,Indigo,M,Indiana,3.5,Yes,Store Pickup,Yes,Yes,40,Venmo,Fortnightly,54
611,Female,38,Boots,Footwear,Summer,Red,M,Delaware,2.8,Yes,Express,Yes,Yes,37,Credit Card,Quarterly,66
612,Female,64,Wallet,Accessories,Summer,Red,M,Ohio,4.5,Yes,2-Day Shipping,Yes,Yes,9,Credit Card,Monthly,42
613,Female,19,Loafers,Footwear,Fall,Pink,XL,Oklahoma,3.3,Yes,Next Day Air,Yes,Yes,7,Venmo,Monthly,28
614,Female,40,Hoodie,Clothing,Fall,Purple,M,California,3.4,Yes,2-Day Shipping,Yes,Yes,25,Credit Card,Quarterly,57
615,Female,57,Windbreaker,Outerwear,Winter,Cyan,M,New Hampshire,3.2,Yes,2-Day Shipping,Yes,Yes,42,Cash,Annually,36
616,Female,44,Running Shoes,Footwear,Summer,Cyan,M,Pennsylvania,3.7,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months,69
617,Female,49,Headphones,Electronics,Winter,Charcoal,M,Idaho,4.6,Yes,Express,Yes,Yes,41,PayPal,Every 3 Months,48
618,Female,43,Hoodie,Clothing,Winter,Red,S,Maryland,5,Yes,Free Shipping,Yes,Yes,50,Debit Card,Annually,58
619,Female,24,Bracelet,Accessories,Summer,Peach,XL,Pennsylvania,4.4,Yes,Express,Yes,Yes,43,Credit Card,Monthly,24
620,Female,20,Necklace,Accessories,Summer,Black,M,Colorado,4.9,Yes,2-Day Shipping,Yes,Yes,36,Credit Card,Annually,31
621,Female,24,Headphones,Electronics,Spring,Black,M,Oregon,4.1,Yes,Next Day Air,Yes,Yes,33,Bank Transfer,Quarterly,29
622,Female,44,Smartwatch,Electronics,Spring,Purple,M,Arkansas,4.9,Yes,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly,69
623,Female,28,Watch,Accessories,Fall,Violet,M,Rhode Island,4.7,Yes,Express,Yes,Yes,37,Credit Card,Weekly,79
624,Female,30,Puffer Jacket,Outerwear,Winter,Orange,L,Kansas,3,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months,39
625,Female,52,Sandals,Footwear,Fall,Charcoal,M,Georgia,3.4,Yes,Standard,Yes,Yes,46,Bank Transfer,Monthly,84
626,Female,43,Bracelet,Accessories,Spring,Turquoise,M,Nevada,3.2,Yes,Next Day Air,Yes,Yes,28,Debit Card,Weekly,66
627,Female,43,Windbreaker,Outerwear,Spring,Yellow,M,South Carolina,,Yes,Express,Yes,Yes,30,Bank Transfer,Fortnightly,92
628,Female,39,Powerbank,Electronics,Winter,White,S,Delaware,4.5,Yes,2-Day Shipping,Yes,Yes,28,Cash,Weekly,45
629,Female,68,Running Shoes,Footwear,Summer,Gray,M,New Hampshire,2.7,Yes,2-Day Shipping,Yes,Yes,20,PayPal,Fortnightly,74
630,Female,68,Running Shoes,Footwear,Summer,Blue,M,Oregon,3.4,Yes,2-Day Shipping,Yes,Yes,39,Credit Card,Annually,39
631,Female,49,Hoodie,Clothing,Summer,Maroon,M,Massachusetts,4.6,Yes,Free Shipping,Yes,Yes,48,Cash,Annually,71
632,Female,63,Smartwatch,Electronics,Summer,Violet,M,New Jersey,2.7,Yes,Express,Yes,Yes,32,PayPal,Bi-Weekly,95
633,Female,56,Smartwatch,Electronics,Fall,Orange,L,Mississippi,4.2,Yes,Express,Yes,Yes,28,Cash,Monthly,72
634,Female,37,Raincoat,Outerwear,Spring,Turquoise,L,Washington,3.2,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Annually,85
635,Female,30,Overcoat,Outerwear,Fall,Olive,M,Wyoming,4.8,Yes,Store Pickup,Yes,Yes,26,Debit Card,Fortnightly,54
636,Female,19,Sneakers,Footwear,Winter,Brown,M,Minnesota,3.3,Yes,Express,Yes,Yes,22,Credit Card,Monthly,41
637,Female,24,Earbuds,Electronics,Spring,Green,XL,New Hampshire,4.2,Yes,2-Day Shipping,Yes,Yes,23,Debit Card,Monthly,24
638,Female,52,Belt,Accessories,Fall,Brown,M,South Carolina,4.8,Yes,Free Shipping,Yes,Yes,21,PayPal,Fortnightly,99
639,Female,63,Sandals,Footwear,Winter,Silver,L,Wisconsin,4.9,Yes,Next Day Air,Yes,Yes,36,Debit Card,Monthly,32
640,Female,37,Windbreaker,Outerwear,Fall,White,M,Tennessee,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,71
641,Female,38,Powerbank,Electronics,Fall,Gold,XL,Maryland,3,Yes,Express,Yes,Yes,4,Bank Transfer,Monthly,49
642,Female,35,T-Shirt,Clothing,Fall,Green,L,Mississippi,4.6,Yes,Store Pickup,Yes,Yes,47,Credit Card,Fortnightly,50
643,Female,28,Earbuds,Electronics,Fall,Teal,L,Minnesota,3.5,Yes,Standard,Yes,Yes,13,Venmo,Quarterly,91
644,Female,30,Hat,Accessories,Spring,Charcoal,S,Alaska,4.8,Yes,Standard,Yes,Yes,8,Cash,Fortnightly,46
645,Female,69,Flip-Flops,Footwear,Spring,Maroon,M,Arkansas,4.8,Yes,Next Day Air,Yes,Yes,11,Debit Card,Every 3 Months,50
646,Female,41,Windbreaker,Outerwear,Summer,Lavender,M,Maine,3,Yes,Standard,Yes,Yes,5,Debit Card,Fortnightly,39
647,Female,63,Blazer,Clothing,Fall,Green,M,Louisiana,4.5,Yes,Next Day Air,Yes,Yes,1,Cash,Every 3 Months,99
648,Female,35,Wallet,Accessories,Summer,Pink,M,Oklahoma,4.8,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,48
649,Female,36,T-Shirt,Clothing,Winter,Charcoal,M,Indiana,3.8,Yes,Store Pickup,Yes,Yes,27,Bank Transfer,Weekly,77
650,Female,25,Watch,Accessories,Fall,Blue,M,Mississippi,4.6,Yes,Next Day Air,Yes,Yes,3,Cash,Weekly,95
651,Female,58,Shirt,Clothing,Fall,Purple,S,Virginia,3.1,Yes,Standard,Yes,Yes,22,Credit Card,Quarterly,100
652,Female,27,Heels,Footwear,Fall,Gold,M,Delaware,3.4,Yes,Store Pickup,Yes,Yes,24,Venmo,Quarterly,54
653,Female,65,Hoodie,Clothing,Spring,Purple,L,Florida,3.3,Yes,Store Pickup,Yes,Yes,18,Credit Card,Annually,68
654,Female,54,Skirt,Clothing,Fall,Charcoal,M,Utah,4.8,Yes,Express,Yes,Yes,39,Credit Card,Monthly,22
655,Male,54,Wallet,Accessories,Summer,Black,M,New York,2.8,Yes,Express,Yes,Yes,25,Cash,Bi-Weekly,84
656,Male,59,Overcoat,Outerwear,Winter,Lavender,M,North Dakota,3.1,Yes,Express,Yes,Yes,6,Debit Card,Monthly,46
657,Male,42,Heels,Footwear,Fall,Lavender,L,California,4.6,Yes,Standard,Yes,Yes,26,Cash,Bi-Weekly,53
658,Male,46,Bluetooth Speaker,Electronics,Spring,Lavender,S,Mississippi,2.6,Yes,2-Day Shipping,Yes,Yes,43,Bank Transfer,Quarterly,60
659,Male,33,Smartwatch,Electronics,Spring,Olive,M,Pennsylvania,2.6,Yes,Next Day Air,Yes,Yes,6,Debit Card,Fortnightly,32
660,Male,34,Heels,Footwear,Spring,Teal,M,Arizona,3.8,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly,50
661,Male,27,Loafers,Footwear,Fall,Maroon,M,Louisiana,4.5,Yes,Standard,Yes,Yes,13,Cash,Monthly,94
662,Male,52,Skirt,Clothing,Fall,Cyan,L,Virginia,3,Yes,Next Day Air,Yes,Yes,13,Cash,Bi-Weekly,26
663,Male,29,Sneakers,Footwear,Winter,Charcoal,S,Montana,,Yes,Express,Yes,Yes,11,PayPal,Monthly,44
664,Male,54,Headphones,Electronics,Summer,Black,M,Iowa,3.8,Yes,Store Pickup,Yes,Yes,45,Credit Card,Weekly,57
665,Male,25,Loafers,Footwear,Winter,Red,M,Maine,3.5,Yes,Express,Yes,Yes,8,Bank Transfer,Weekly,65
666,Male,41,Bluetooth Speaker,Electronics,Spring,Peach,M,Alaska,3.1,Yes,Next Day Air,Yes,Yes,8,Credit Card,Weekly,72
667,Male,53,Smartwatch,Electronics,Spring,White,S,Colorado,3,Yes,Express,Yes,Yes,34,Debit Card,Quarterly,62
668,Male,53,Skirt,Clothing,Summer,Pink,L,New Mexico,4.3,Yes,Next Day Air,Yes,Yes,40,Venmo,Weekly,21
669,Male,21,Bracelet,Accessories,Spring,Red,L,Colorado,3.3,Yes,Next Day Air,Yes,Yes,14,PayPal,Fortnightly,85
670,Male,61,Loafers,Footwear,Spring,Indigo,M,Arizona,4.7,Yes,Free Shipping,Yes,Yes,11,Debit Card,Bi-Weekly,51
671,Male,64,Headphones,Electronics,Winter,Black,M,Hawaii,4.5,Yes,Next Day Air,Yes,Yes,8,Debit Card,Monthly,84
672,Male,51,Bluetooth Speaker,Electronics,Summer,White,M,Oklahoma,2.9,Yes,2-Day Shipping,Yes,Yes,8,Venmo,Monthly,37
673,Male,32,Headphones,Electronics,Winter,Beige,M,Louisiana,4.1,Yes,Standard,Yes,Yes,37,Debit Card,Fortnightly,44
674,Male,38,Heels,Footwear,Winter,Silver,XL,Wisconsin,3.5,Yes,Free Shipping,Yes,Yes,23,Venmo,Monthly,45
675,Male,58,Overcoat,Outerwear,Spring,Violet,L,Washington,3.4,Yes,Express,Yes,Yes,38,PayPal,Weekly,35
676,Male,32,Flip-Flops,Footwear,Winter,Red,S,Oklahoma,3.3,Yes,Free Shipping,Yes,Yes,38,Cash,Quarterly,50
677,Male,46,Loafers,Footwear,Spring,Orange,XL,Washington,3.2,Yes,Store Pickup,Yes,Yes,12,Cash,Quarterly,26
678,Male,39,Watch,Accessories,Summer,Teal,L,Arkansas,4,Yes,Express,Yes,Yes,15,Venmo,Monthly,78
679,Male,19,Sunglasses,Accessories,Fall,Brown,M,Connecticut,3.6,Yes,Standard,Yes,Yes,38,Bank Transfer,Weekly,82
680,Male,50,Puffer Jacket,Outerwear,Summer,Indigo,XL,Washington,4.6,Yes,Store Pickup,Yes,Yes,41,Cash,Monthly,39
681,Male,36,Heels,Footwear,Summer,Cyan,M,Maine,2.6,Yes,Free Shipping,Yes,Yes,37,Bank Transfer,Fortnightly,55
682,Male,65,Smartwatch,Electronics,Spring,Blue,M,Michigan,4.3,Yes,2-Day Shipping,Yes,Yes,16,PayPal,Fortnightly,20
683,Male,64,Bracelet,Accessories,Summer,Olive,M,Tennessee,3.4,Yes,2-Day Shipping,Yes,Yes,25,Credit Card,Every 3 Months,29
684,Male,46,Raincoat,Outerwear,Winter,Gray,M,Louisiana,3.5,Yes,Express,Yes,Yes,18,Debit Card,Bi-Weekly,41
685,Male,36,Necklace,Accessories,Summer,Red,M,Missouri,4.2,Yes,2-Day Shipping,Yes,Yes,4,Credit Card,Monthly,38
686,Male,51,Wallet,Accessories,Fall,Red,M,Idaho,,Yes,2-Day Shipping,Yes,Yes,12,Debit Card,Quarterly,47
687,Male,51,Running Shoes,Footwear,Fall,Green,M,Alabama,3.6,Yes,Standard,Yes,Yes,35,Debit Card,Bi-Weekly,30
688,Male,38,Headphones,Electronics,Spring,Blue,M,Massachusetts,4.3,Yes,Store Pickup,Yes,Yes,45,Credit Card,Bi-Weekly,56
689,Male,59,Loafers,Footwear,Summer,Purple,M,Indiana,4.9,Yes,Express,Yes,Yes,16,Cash,Annually,89
690,Male,57,Puffer Jacket,Outerwear,Summer,Pink,L,West Virginia,4.1,Yes,Next Day Air,Yes,Yes,10,Credit Card,Fortnightly,96
691,Male,54,Hat,Accessories,Fall,Charcoal,M,Michigan,3.6,Yes,Store Pickup,Yes,Yes,34,Cash,Weekly,81
692,Male,25,Watch,Accessories,Winter,Brown,L,Pennsylvania,3.4,Yes,Standard,Yes,Yes,43,Debit Card,Bi-Weekly,83
693,Male,69,Sunglasses,Accessories,Winter,Orange,M,Alaska,2.9,Yes,Standard,Yes,Yes,38,PayPal,Bi-Weekly,35
694,Male,57,Belt,Accessories,Summer,Magenta,M,Massachusetts,2.7,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Monthly,56
695,Male,70,Blazer,Clothing,Summer,Yellow,M,North Dakota,4.3,Yes,Free Shipping,Yes,Yes,31,PayPal,Bi-Weekly,45
696,Male,24,Heels,Footwear,Summer,Beige,S,Vermont,,Yes,Store Pickup,Yes,Yes,20,Cash,Every 3 Months,62
697,Male,67,Shorts,Clothing,Winter,Olive,M,Kentucky,2.8,Yes,2-Day Shipping,Yes,Yes,12,Venmo,Annually,84
698,Male,24,Sweater,Clothing,Fall,Gray,M,Nevada,3.2,Yes,Store Pickup,Yes,Yes,2,PayPal,Monthly,24
699,Male,62,Shirt,Clothing,Fall,Purple,M,Utah,3.6,Yes,Free Shipping,Yes,Yes,30,Cash,Annually,21
700,Male,57,Sneakers,Footwear,Fall,Beige,L,North Dakota,4,Yes,Express,Yes,Yes,28,PayPal,Quarterly,91
701,Male,55,Scarf,Accessories,Winter,White,L,West Virginia,4.9,Yes,Store Pickup,Yes,Yes,40,Credit Card,Fortnightly,36
702,Male,45,Heels,Footwear,Summer,White,S,Connecticut,4,Yes,Next Day Air,Yes,Yes,46,PayPal,Annually,39
703,Male,69,Windbreaker,Outerwear,Summer,Gold,M,Wisconsin,3.8,Yes,Next Day Air,Yes,Yes,15,Cash,Every 3 Months,39
704,Male,67,Wallet,Accessories,Winter,Olive,M,Idaho,,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,59
705,Male,30,Loafers,Footwear,Spring,Green,S,Montana,3.9,Yes,Express,Yes,Yes,30,Venmo,Quarterly,27
706,Male,24,Sunglasses,Accessories,Summer,Magenta,M,Connecticut,3.3,Yes,Free Shipping,Yes,Yes,32,Cash,Weekly,94
707,Male,62,Puffer Jacket,Outerwear,Spring,Charcoal,S,Idaho,2.7,Yes,Free Shipping,Yes,Yes,36,Debit Card,Every 3 Months,94
708,Male,43,Watch,Accessories,Winter,Indigo,XL,Arkansas,4.7,Yes,Next Day Air,Yes,Yes,32,Credit Card,Every 3 Months,94
709,Male,35,Headphones,Electronics,Winter,Peach,M,Iowa,2.8,Yes,Next Day Air,Yes,Yes,14,Venmo,Annually,51
710,Male,28,Sneakers,Footwear,Spring,Turquoise,M,Louisiana,4.6,Yes,Free Shipping,Yes,Yes,8,Bank Transfer,Annually,62
711,Male,32,Shirt,Clothing,Spring,Blue,M,Kentucky,2.6,Yes,Standard,Yes,Yes,27,Cash,Fortnightly,57
712,Male,39,Bracelet,Accessories,Winter,Turquoise,M,Massachusetts,3.9,Yes,Free Shipping,Yes,Yes,24,PayPal,Every 3 Months,76
713,Male,28,Headphones,Electronics,Winter,Gray,M,Virginia,4.9,Yes,Store Pickup,Yes,Yes,30,Bank Transfer,Monthly,63
714,Male,47,Headphones,Electronics,Spring,Purple,S,New Hampshire,4.1,Yes,Standard,Yes,Yes,34,Debit Card,Bi-Weekly,80
715,Male,20,Sneakers,Footwear,Fall,Black,S,New Hampshire,3,Yes,Free Shipping,Yes,Yes,28,PayPal,Every 3 Months,68
716,Male,63,Puffer Jacket,Outerwear,Winter,Peach,XL,Virginia,4.1,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Fortnightly,89
717,Male,25,Belt,Accessories,Fall,Indigo,M,South Dakota,,Yes,Standard,Yes,Yes,31,Credit Card,Quarterly,26
718,Male,29,Blazer,Clothing,Fall,Beige,M,Delaware,4,Yes,Standard,Yes,Yes,23,PayPal,Monthly,90
719,Male,50,Running Shoes,Footwear,Spring,Yellow,S,Missouri,3.6,Yes,Free Shipping,Yes,Yes,11,Cash,Annually,28
720,Male,18,Hoodie,Clothing,Fall,Peach,M,Alaska,3,Yes,Free Shipping,Yes,Yes,48,Cash,Every 3 Months,29
721,Male,70,Heels,Footwear,Summer,Turquoise,M,Florida,3,Yes,Next Day Air,Yes,Yes,17,Credit Card,Every 3 Months,31
722,Male,66,Running Shoes,Footwear,Fall,Teal,M,Mississippi,2.6,Yes,Next Day Air,Yes,Yes,36,Credit Card,Quarterly,24
723,Male,28,Headphones,Electronics,Fall,Turquoise,M,New Mexico,3.4,Yes,Store Pickup,Yes,Yes,33,PayPal,Monthly,88
724,Male,54,Bracelet,Accessories,Summer,Magenta,L,California,3.1,Yes,Standard,Yes,Yes,27,Cash,Bi-Weekly,87
725,Male,19,Sandals,Footwear,Summer,Purple,L,Wyoming,3,Yes,Store Pickup,Yes,Yes,14,Cash,Quarterly,80
726,Male,20,Bluetooth Speaker,Electronics,Winter,Brown,L,Missouri,3.7,Yes,Free Shipping,Yes,Yes,5,Credit Card,Every 3 Months,48
727,Male,43,Puffer Jacket,Outerwear,Spring,Violet,L,New Hampshire,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Annually,21
728,Male,38,Belt,Accessories,Spring,Yellow,L,North Dakota,2.8,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Quarterly,72
729,Male,50,Belt,Accessories,Spring,Magenta,M,North Dakota,4.5,Yes,Express,Yes,Yes,11,PayPal,Fortnightly,44
730,Male,64,Shirt,Clothing,Summer,Beige,L,Arkansas,3.3,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly,73
731,Male,49,Hat,Accessories,Summer,Turquoise,M,Missouri,3.4,Yes,Next Day Air,Yes,Yes,21,Debit Card,Monthly,61
732,Male,47,Raincoat,Outerwear,Spring,Peach,XL,Minnesota,3.2,Yes,Store Pickup,Yes,Yes,3,Debit Card,Quarterly,20
733,Male,36,Sandals,Footwear,Summer,Orange,XL,Massachusetts,3.7,Yes,Store Pickup,Yes,Yes,29,Credit Card,Fortnightly,86
734,Male,55,Smartwatch,Electronics,Winter,Red,L,Montana,4.6,Yes,Free Shipping,Yes,Yes,15,Venmo,Annually,60
735,Male,25,Running Shoes,Footwear,Winter,Silver,XL,New Hampshire,5,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly,43
736,Male,53,Puffer Jacket,Outerwear,Spring,Cyan,S,Rhode Island,4.4,Yes,Standard,Yes,Yes,2,Bank Transfer,Fortnightly,44
737,Male,49,Jacket,Clothing,Fall,Turquoise,S,New Jersey,4.9,Yes,Standard,Yes,Yes,49,Credit Card,Bi-Weekly,76
738,Male,35,Headphones,Electronics,Fall,Charcoal,M,Montana,4.1,Yes,Express,Yes,Yes,48,Venmo,Monthly,33
739,Male,29,Bluetooth Speaker,Electronics,Spring,Peach,M,Colorado,4.9,Yes,Free Shipping,Yes,Yes,43,PayPal,Every 3 Months,60
740,Male,47,Blazer,Clothing,Winter,Green,XL,Nebraska,4.7,Yes,Store Pickup,Yes,Yes,30,Venmo,Every 3 Months,26
741,Male,53,Overcoat,Outerwear,Summer,Brown,M,Massachusetts,3,Yes,Free Shipping,Yes,Yes,10,PayPal,Fortnightly,73
742,Male,33,Running Shoes,Footwear,Spring,Yellow,L,Minnesota,3.4,Yes,2-Day Shipping,Yes,Yes,11,Cash,Quarterly,87
743,Male,21,Belt,Accessories,Winter,Charcoal,S,California,3.2,Yes,Store Pickup,Yes,Yes,12,PayPal,Fortnightly,100
744,Male,32,Flip-Flops,Footwear,Spring,Olive,M,West Virginia,,Yes,Standard,Yes,Yes,28,Bank Transfer,Annually,84
745,Male,52,Necklace,Accessories,Spring,Red,M,Nevada,4.5,Yes,Store Pickup,Yes,Yes,36,Cash,Quarterly,41
746,Male,67,Powerbank,Electronics,Summer,White,M,North Carolina,2.7,Yes,Express,Yes,Yes,37,Debit Card,Fortnightly,59
747,Male,43,Sandals,Footwear,Fall,Pink,M,Illinois,3.4,Yes,Free Shipping,Yes,Yes,22,PayPal,Fortnightly,26
748,Male,58,Necklace,Accessories,Fall,Black,M,Michigan,4.6,Yes,2-Day Shipping,Yes,Yes,32,PayPal,Quarterly,69
749,Male,20,Raincoat,Outerwear,Winter,Indigo,XL,Michigan,2.7,Yes,Store Pickup,Yes,Yes,40,PayPal,Monthly,20
750,Male,61,Dress,Clothing,Spring,Turquoise,S,Oklahoma,4.2,Yes,Next Day Air,Yes,Yes,47,Debit Card,Quarterly,83
751,Male,32,Raincoat,Outerwear,Spring,Purple,S,South Dakota,3.2,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Fortnightly,54
752,Male,38,Puffer Jacket,Outerwear,Winter,Beige,L,Oklahoma,4.8,Yes,Express,Yes,Yes,11,Credit Card,Fortnightly,66
753,Male,21,Blazer,Clothing,Summer,Charcoal,S,Maryland,3.3,Yes,Express,Yes,Yes,19,Venmo,Quarterly,42
754,Male,37,Hoodie,Clothing,Winter,Turquoise,M,Illinois,4.2,Yes,Next Day Air,Yes,Yes,42,Cash,Quarterly,28
755,Male,27,Raincoat,Outerwear,Winter,Maroon,M,Ohio,4.8,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Weekly,57
756,Male,36,Sweater,Clothing,Summer,Black,L,Massachusetts,4.9,Yes,Express,Yes,Yes,31,PayPal,Bi-Weekly,36
757,Male,32,Sunglasses,Accessories,Spring,Lavender,M,North Carolina,3.9,Yes,2-Day Shipping,Yes,Yes,31,PayPal,Annually,69
758,Male,51,Loafers,Footwear,Summer,Magenta,M,Pennsylvania,3,Yes,2-Day Shipping,Yes,Yes,27,Venmo,Every 3 Months,48
759,Male,64,Flip-Flops,Footwear,Spring,Green,S,Montana,4.6,Yes,Store Pickup,Yes,Yes,24,Venmo,Monthly,58
760,Male,68,Headphones,Electronics,Fall,Olive,L,Minnesota,3.5,Yes,Free Shipping,Yes,Yes,35,Cash,Weekly,24
761,Male,68,Dress,Clothing,Spring,Green,L,Massachusetts,4.8,Yes,Express,Yes,Yes,21,Credit Card,Weekly,31
762,Male,33,Sweater,Clothing,Spring,Peach,L,Rhode Island,4.8,Yes,2-Day Shipping,Yes,Yes,8,Debit Card,Quarterly,29
763,Male,65,Shirt,Clothing,Summer,Turquoise,L,Kansas,3,Yes,Standard,Yes,Yes,26,Cash,Every 3 Months,69
764,Male,48,Windbreaker,Outerwear,Fall,Orange,L,Nevada,4.5,Yes,Standard,Yes,Yes,26,Debit Card,Bi-Weekly,79
765,Male,69,Belt,Accessories,Summer,Silver,S,New Mexico,4.8,Yes,Next Day Air,Yes,Yes,9,Cash,Quarterly,39
766,Male,59,Powerbank,Electronics,Summer,Blue,L,North Carolina,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Monthly,84
767,Male,48,Smartwatch,Electronics,Winter,Cyan,M,Virginia,4.6,Yes,2-Day Shipping,Yes,Yes,33,Cash,Bi-Weekly,66
768,Male,25,Overcoat,Outerwear,Summer,Green,S,North Dakota,3.1,Yes,Next Day Air,Yes,Yes,31,Debit Card,Fortnightly,92
769,Male,29,Wallet,Accessories,Spring,Silver,M,Nevada,3.4,Yes,Free Shipping,Yes,Yes,17,PayPal,Every 3 Months,45
770,Male,57,Bluetooth Speaker,Electronics,Spring,Yellow,S,New Jersey,3.3,Yes,Standard,Yes,Yes,22,Cash,Quarterly,74
771,Male,23,Hoodie,Clothing,Summer,Gray,XL,Hawaii,4.8,Yes,2-Day Shipping,Yes,Yes,8,Cash,Bi-Weekly,39
772,Male,45,Windbreaker,Outerwear,Fall,Pink,XL,Delaware,2.8,Yes,Next Day Air,Yes,Yes,2,PayPal,Fortnightly,71
773,Male,38,Bracelet,Accessories,Fall,Beige,M,Vermont,3.1,Yes,Next Day Air,Yes,Yes,45,Credit Card,Annually,95
774,Male,21,Raincoat,Outerwear,Winter,Indigo,S,Hawaii,4.6,Yes,Free Shipping,Yes,Yes,47,PayPal,Quarterly,72
775,Male,32,Smartwatch,Electronics,Fall,Red,M,Illinois,2.6,Yes,Standard,Yes,Yes,7,PayPal,Every 3 Months,85
776,Male,63,Bluetooth Speaker,Electronics,Summer,Blue,L,California,2.6,Yes,Standard,Yes,Yes,19,Venmo,Bi-Weekly,54
777,Male,29,Belt,Accessories,Winter,Cyan,M,Mississippi,3.8,Yes,Standard,Yes,Yes,44,Debit Card,Bi-Weekly,41
778,Male,27,Blazer,Clothing,Spring,Violet,M,Kentucky,4.5,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Monthly,24
779,Male,56,Sweater,Clothing,Fall,Orange,S,Alabama,3,Yes,Standard,Yes,Yes,17,Cash,Fortnightly,99
780,Male,30,Sandals,Footwear,Spring,Maroon,L,Wyoming,,Yes,2-Day Shipping,Yes,Yes,20,Debit Card,Quarterly,32
781,Male,49,Powerbank,Electronics,Summer,Teal,M,Massachusetts,3.8,Yes,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly,71
782,Male,58,Shorts,Clothing,Summer,Orange,L,Utah,3.5,Yes,Next Day Air,Yes,Yes,37,Credit Card,Fortnightly,49
783,Male,57,Hat,Accessories,Spring,Purple,XL,New York,3.1,Yes,Free Shipping,Yes,Yes,5,Debit Card,Fortnightly,50
784,Male,60,Sneakers,Footwear,Spring,Orange,S,Vermont,3,Yes,Store Pickup,Yes,Yes,44,Bank Transfer,Every 3 Months,91
785,Male,69,Smartwatch,Electronics,Spring,Yellow,M,Hawaii,4.3,Yes,Store Pickup,Yes,Yes,41,Bank Transfer,Weekly,46
786,Male,70,Sandals,Footwear,Spring,Charcoal,L,Louisiana,3.3,Yes,Next Day Air,Yes,Yes,19,Cash,Fortnightly,50
787,Male,53,Boots,Footwear,Spring,Gray,M,Alabama,4.7,Yes,Next Day Air,Yes,Yes,47,Cash,Quarterly,39
788,Male,25,Shirt,Clothing,Spring,Charcoal,M,Louisiana,4.5,Yes,Standard,Yes,Yes,40,Venmo,Quarterly,99
789,Male,48,Bracelet,Accessories,Summer,Orange,L,Indiana,2.9,Yes,Free Shipping,Yes,Yes,6,Cash,Bi-Weekly,48
790,Male,69,Wallet,Accessories,Fall,Red,XL,North Dakota,4.1,Yes,Express,Yes,Yes,25,Cash,Bi-Weekly,77
791,Male,25,Powerbank,Electronics,Summer,Gold,M,Rhode Island,3.5,Yes,Express,Yes,Yes,42,PayPal,Weekly,95
792,Male,29,Shorts,Clothing,Summer,Brown,L,Idaho,3.4,Yes,Free Shipping,Yes,Yes,35,Debit Card,Fortnightly,100
793,Male,46,Overcoat,Outerwear,Winter,Olive,M,Louisiana,3.3,Yes,Express,Yes,Yes,17,Bank Transfer,Every 3 Months,54
794,Male,37,Bluetooth Speaker,Electronics,Spring,Violet,S,North Carolina,3.2,Yes,Next Day Air,Yes,Yes,4,Credit Card,Every 3 Months,68
795,Male,20,Watch,Accessories,Spring,Indigo,L,New Jersey,4,Yes,Express,Yes,Yes,24,Venmo,Bi-Weekly,22
796,Male,40,Scarf,Accessories,Spring,Yellow,XL,Alabama,3.6,Yes,Express,Yes,Yes,16,PayPal,Quarterly,84
797,Male,60,Raincoat,Outerwear,Winter,Teal,XL,Minnesota,4.6,Yes,Standard,Yes,Yes,14,Credit Card,Monthly,46
798,Male,26,Jeans,Clothing,Winter,Pink,M,New York,2.6,Yes,Next Day Air,Yes,Yes,43,Credit Card,Monthly,53
799,Male,29,T-Shirt,Clothing,Fall,Violet,S,Arizona,4.3,Yes,Next Day Air,Yes,Yes,49,Cash,Annually,60
800,Male,66,Overcoat,Outerwear,Spring,Orange,L,Maryland,3.4,Yes,Next Day Air,Yes,Yes,33,Venmo,Annually,32
801,Male,66,Shirt,Clothing,Winter,Red,XL,Alaska,3.5,Yes,Store Pickup,Yes,Yes,45,PayPal,Monthly,50
